"GarageType = Attchd","GarageType = Detchd","GarageType = BuiltIn","GarageType = CarPort","GarageType = Basment","GarageType = 2Types","GarageType = No_Garage","GarageFinish = RFn","GarageFinish = Unf","GarageFinish = Fin","GarageFinish = No_Garage","BsmtQual = Gd","BsmtQual = TA","BsmtQual = Ex","BsmtQual = Fa","BsmtQual = No Basement","BsmtFinType1 = GLQ","BsmtFinType1 = ALQ","BsmtFinType1 = Unf","BsmtFinType1 = Rec","BsmtFinType1 = BLQ","BsmtFinType1 = LwQ","BsmtFinType1 = No Basement","ExterQual = Gd","ExterQual = TA","ExterQual = Ex","ExterQual = Fa","KitchenQual = Gd","KitchenQual = TA","KitchenQual = Ex","KitchenQual = Fa","Foundation = PConc","Foundation = CBlock","Foundation = BrkTil","Foundation = Wood","Foundation = Slab","Foundation = Stone","HeatingQC = Ex","HeatingQC = Gd","HeatingQC = TA","HeatingQC = Fa","HeatingQC = Po","MasVnrType = BrkFace","MasVnrType = None","MasVnrType = Stone","MasVnrType = BrkCmn","Id","OverallQual","GrLivArea","GarageCars","GarageArea","TotalBsmtSF","1stFlrSF","FullBath","TotRmsAbvGrd","YearBuilt","Hood_X","Hood_Y","NhMedGrThan","Neighborhood","SalePrice"
"true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1228,9,1702,3,1052,1702,1702,1,7,2008,42.0602355,-93.6498219510086,300000,"NridgHt",367294
"false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false",1229,5,1507,1,404,1075,1507,2,7,1960,42.0150957,-93.6979831,100000,"NAmes",127000
"false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false",1230,5,2620,2,600,1361,1361,2,12,1977,42.0258189,-93.6685531,100000,"Sawyer",190000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1231,5,1190,2,540,1106,1190,1,6,1962,42.0150957,-93.6979831,100000,"NAmes",132500
"false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false",1232,4,1224,2,462,0,1224,2,6,1962,42.0150957,-93.6979831,100000,"NAmes",101800
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","true","false","false","false",1233,5,1188,2,531,1188,1188,1,6,1959,42.0150957,-93.6979831,100000,"NAmes",142000
"false","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false",1234,5,1964,0,0,940,1024,1,7,1911,42.0209321,-93.656672,100000,"SWISU",130000
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false",1235,5,1784,1,180,747,892,1,9,1914,42.0188970439511,-93.6486028528226,200000,"Crawfor",138887
"false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1236,7,1626,2,474,764,764,2,6,2003,42.0602355,-93.6498219510086,300000,"NridgHt",175500
"false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1237,7,1948,2,434,847,847,2,8,2004,42.015434,-93.6685882,150000,"CollgCr",195000
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1238,6,1141,2,484,1141,1141,1,6,2005,42.0258189,-93.6685531,150000,"SawyerW",142500
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1239,8,1484,2,472,1476,1484,2,6,2006,41.999613,-93.649627,200000,"Timber",265900
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1240,7,1768,2,543,884,884,2,8,2003,42.015434,-93.6685882,150000,"CollgCr",224900
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1241,7,1689,3,954,1689,1689,2,7,2007,42.0513008,-93.6441328,200000,"Somerst",248328
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1242,7,1173,2,528,1053,1173,2,6,1974,42.0150957,-93.6979831,150000,"NWAmes",170000
"true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1243,10,2076,3,850,2076,2076,2,7,2006,42.0602355,-93.6498219510086,300000,"NridgHt",465000
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false",1244,8,1517,2,400,792,792,1,7,1929,42.0188970439511,-93.6486028528226,200000,"Crawfor",230000
"false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false",1245,6,1868,2,477,585,1140,3,7,1984,42.0150957,-93.6979831,150000,"NWAmes",178000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1246,7,1553,2,615,756,756,2,6,2005,42.0513008,-93.6441328,200000,"Somerst",186500
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1247,6,1034,3,888,1012,1034,1,6,1976,41.9911263483887,-93.6000115966085,150000,"Mitchel",169900
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false",1248,6,2058,2,396,735,1134,1,8,1917,42.0290131428571,-93.614185,100000,"OldTown",129500
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1249,5,988,1,276,876,988,1,6,1950,42.0150957,-93.6979831,100000,"NAmes",119000
"true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false",1250,7,2110,2,522,2110,2110,2,8,1968,42.0150957,-93.6979831,100000,"NAmes",244000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1251,7,1405,2,478,1405,1405,2,6,2003,42.0602355,-93.6498219510086,300000,"NridgHt",171750
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1252,5,874,1,288,864,874,1,5,1968,41.9911263483887,-93.6000115966085,150000,"Mitchel",130000
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1253,7,2167,2,518,1192,1516,2,9,1974,42.0379557,-93.6507657718236,200000,"Veenker",294000
"false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1254,7,1656,2,397,746,760,2,7,2003,42.015945,-93.6856328,100000,"Edwards",165400
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false",1255,6,1367,1,560,884,959,1,6,1931,42.0267703,-93.6170554,100000,"BrkSide",127500
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1256,8,1987,2,691,1986,1987,2,7,1994,42.0602355,-93.6498219510086,300000,"NoRidge",301500
"false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1257,5,864,0,0,864,864,1,4,1922,42.015945,-93.6856328,100000,"Edwards",99900
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1258,7,1166,2,400,856,1166,2,5,2005,42.0742577,-93.6544632306114,150000,"Gilbert",190000
"true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false",1259,6,1054,2,460,1054,1054,1,6,1969,42.0150957,-93.6979831,100000,"NAmes",151000
"false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1260,6,1675,2,502,841,892,2,7,1999,42.0742577,-93.6544632306114,150000,"Gilbert",181000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false",1261,5,1050,1,338,1050,1050,1,5,1956,42.0150957,-93.6979831,100000,"NAmes",128900
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false",1262,4,1788,1,304,1104,1104,1,8,1957,42.029667,-93.6596334,200000,"ClearCr",161500
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1263,6,1824,2,520,764,1060,1,8,1919,42.0267703,-93.6170554,100000,"BrkSide",180500
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1264,6,1337,2,511,1405,1337,2,5,1998,42.0150957,-93.6979831,100000,"NAmes",181000
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1265,7,1452,2,506,691,713,2,6,1999,42.0513008,-93.6441328,200000,"Somerst",183900
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","false","true","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1266,7,1889,1,308,925,964,1,9,1910,42.0290131428571,-93.614185,100000,"OldTown",122000
"true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1267,9,2018,3,746,2002,2018,2,10,2008,41.999613,-93.649627,200000,"Timber",378500
"false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false",1268,8,3447,3,1014,728,1968,3,11,1935,42.0188970439511,-93.6486028528226,200000,"Crawfor",381000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1269,5,1524,1,315,874,874,1,7,1958,42.0150957,-93.6979831,100000,"NAmes",144000
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false",1270,7,1524,2,586,1332,1332,0,4,1979,42.029667,-93.6596334,200000,"ClearCr",260000
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false",1271,6,1489,2,462,1489,1489,2,7,1968,42.0150957,-93.6979831,150000,"NWAmes",185750
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1272,5,935,1,288,935,935,1,5,1965,42.0258189,-93.6685531,100000,"Sawyer",137000
"false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false",1273,6,1357,1,312,1019,1357,1,5,1959,42.015945,-93.6856328,100000,"Edwards",177000
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1274,5,1250,2,552,661,661,2,8,1910,42.0188970439511,-93.6486028528226,200000,"Crawfor",139000
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false",1275,5,1920,2,400,928,928,2,10,1948,42.0150957,-93.6979831,100000,"NAmes",137000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1276,6,1395,2,497,723,735,1,6,1972,42.0150957,-93.6979831,150000,"NWAmes",162000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","true","false","false","false",1277,6,1724,2,480,1680,1724,1,7,1967,42.0150957,-93.6979831,150000,"NWAmes",197900
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1278,8,2031,2,577,1128,1128,2,7,2002,42.015434,-93.6685882,150000,"CollgCr",237000
"false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1279,4,1128,2,528,698,698,1,6,1920,42.022697408389,-93.6019325630406,100000,"IDOTRR",68400
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1280,7,1573,2,544,1573,1573,2,6,2002,42.015434,-93.6685882,150000,"CollgCr",227000
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1281,7,1339,2,484,1309,1339,2,6,1990,41.999613,-93.649627,200000,"Timber",180000
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1282,5,1040,2,484,1040,1040,2,5,1977,42.015434,-93.6685882,150000,"CollgCr",150500
"false","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1283,6,1824,0,0,912,912,2,8,1971,41.9911263483887,-93.6000115966085,150000,"Mitchel",139000
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1284,6,2447,1,336,804,1699,2,10,1919,42.0209321,-93.656672,100000,"SWISU",169000
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false",1285,6,1412,1,280,780,825,1,6,1939,42.0267703,-93.6170554,100000,"BrkSide",132500
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1286,6,1328,2,528,1328,1328,1,6,1963,42.0150957,-93.6979831,150000,"NWAmes",143000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","false","true",1287,5,1582,2,390,1624,1582,2,7,1964,42.029667,-93.6596334,200000,"ClearCr",190000
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1288,8,1659,2,499,1501,1659,2,5,2000,42.0590794,-93.6345917,250000,"StoneBr",278000
"false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1289,8,1970,3,753,1085,1120,2,8,2006,42.0602355,-93.6498219510086,300000,"NridgHt",281000
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false",1290,5,1152,2,484,1152,1152,1,6,1964,42.0150957,-93.6979831,100000,"NAmes",180500
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","true","false","false","false",1291,5,1302,1,264,630,630,2,6,1972,42.051736,-93.628117,100000,"BrDale",119500
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","true","false","false",1292,5,2372,1,432,994,1378,2,11,1892,42.0290131428571,-93.614185,100000,"OldTown",107500
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false",1293,7,1664,2,528,832,832,2,8,1976,42.0150957,-93.6979831,150000,"NWAmes",162900
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1294,5,864,2,572,864,864,1,5,1955,42.015945,-93.6856328,100000,"Edwards",115000
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false",1295,5,1052,1,288,1052,1052,1,5,1968,42.0150957,-93.6979831,100000,"NAmes",138500
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false",1296,5,1128,2,525,1120,1128,2,6,1963,42.0150957,-93.6979831,100000,"NAmes",155000
"false","false","false","false","true","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false",1297,6,1072,2,525,547,1072,2,5,2005,42.015945,-93.6856328,100000,"Edwards",140000
"true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1298,10,5642,2,1418,6110,4692,2,12,2008,42.015945,-93.6856328,100000,"Edwards",160000
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","false","true","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false",1299,5,1246,1,305,1246,1246,1,6,1959,42.0150957,-93.6979831,100000,"NAmes",154000
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1300,7,1983,2,490,978,1005,2,9,1999,42.0742577,-93.6544632306114,150000,"Gilbert",225000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false",1301,6,1494,1,213,771,753,1,7,1942,42.0188970439511,-93.6486028528226,200000,"Crawfor",177500
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1302,8,2526,3,844,1165,1203,2,8,1994,42.0602355,-93.6498219510086,300000,"NoRidge",290000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1303,7,1616,3,834,1616,1616,2,7,2005,42.0513008,-93.6441328,200000,"Somerst",232000
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1304,7,1708,2,380,976,976,2,7,2004,42.015945,-93.6856328,100000,"Edwards",130000
"true","false","false","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1305,9,1652,2,840,1652,1652,2,6,2006,42.0602355,-93.6498219510086,300000,"NridgHt",325000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1306,7,1368,2,474,1368,1368,2,6,2005,42.0602355,-93.6498219510086,300000,"NridgHt",202500
"false","true","false","false","false","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1307,5,990,2,480,990,990,1,5,1994,42.015434,-93.6685882,150000,"CollgCr",138000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false",1308,5,1122,2,528,924,1122,1,6,1948,42.0290131428571,-93.614185,100000,"OldTown",147000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","false","true","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false","false","true","false","false","false",1309,6,1294,2,496,1278,1294,2,6,1991,42.0258189,-93.6685531,150000,"SawyerW",179200
"true","false","false","false","false","false","false","false","false","true","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false","false","false","false","true","false","false","false","true","false","false",1310,7,1902,2,567,1902,1902,2,7,1959,42.0188970439511,-93.6486028528226,200000,"Crawfor",335000
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1311,7,1274,2,508,1274,1274,2,6,2005,42.015434,-93.6685882,150000,"CollgCr",203000
"true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1312,8,2810,2,750,1453,1453,2,9,1990,42.0602355,-93.6498219510086,300000,"NoRidge",302000
"false","false","true","false","false","false","false","false","false","true","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1313,9,2599,3,779,1393,1422,2,10,1999,42.0602355,-93.6498219510086,300000,"NoRidge",333168
"false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","false",1314,4,948,1,280,948,948,1,5,1954,42.015945,-93.6856328,100000,"Edwards",119000
"true","false","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false",1315,6,2112,2,576,952,1092,2,9,1969,42.0150957,-93.6979831,100000,"NAmes",206900
"true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","true","false","true","false","false","false","false","false","true","false","false","false","false","false","false","true","false",1316,8,1630,3,860,1622,1630,2,8,2008,42.015434,-93.6685882,150000,"CollgCr",295493
"true","false","false","false","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","false","true","false","false",1317,7,1352,2,466,1352,1352,2,5,2006,42.0513008,-93.6441328,200000,"Somerst",208900
"true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1318,8,1787,3,748,1753,1787,2,7,2001,42.015434,-93.6685882,150000,"CollgCr",275000
"true","false","false","false","false","false","false","false","true","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false","false",1319,4,948,1,248,864,948,1,5,1954,42.015945,-93.6856328,100000,"Edwards",111000
"true","false","false","false","false","false","false","true","false","false","false","false","true","false","false","false","false","true","false","false","false","false","false","false","true","false","false","false","true","false","false","false","true","false","false","false","false","false","true","false","false","false","false","true","false","false",1320,6,1478,2,442,1478,1478,1,6,1957,42.0150957,-93.6979831,100000,"NAmes",156500
